File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:50:32
Begin Seconds,82191.2
End Seconds,82232.75
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
89,3.75,1,-0.7326,1,-0.07326,1,0,1,-0.01261,1,-1.006278,1,0.030264,
90,3.78125,1,-0.7326,1,0.7326,1,-0.14652,1,0.027742,1,-1.026454,1,0.052962,
91,3.828125,1,-0.58608,1,-0.43956,1,0.21978,1,0.027742,1,-1.013844,1,0.030264,
92,3.859375,1,0.07326,1,0.14652,1,0.3663,1,0.022698,1,-1.003756,1,0.032786,
93,3.90625,1,-0.21978,1,0,1,0.29304,1,0.030264,1,-1.016366,1,0.040352,
94,3.953125,1,-0.7326,1,0.21978,1,0,1,0.005044,1,-1.028976,1,0.035308,
95,3.984375,1,-0.51282,1,0.58608,1,0.3663,1,0.030264,1,-1.016366,1,0.027742,
96,4.03125,1,-1.24542,1,-0.29304,1,-0.58608,1,-0.020176,1,-1.011322,1,0.05044,
97,4.078125,1,-0.58608,1,-1.17216,1,0.65934,1,0.007566,1,-1.013844,1,0.027742,
98,4.109375,1,-0.51282,1,0.3663,1,-0.65934,1,-0.005044,1,-1.02141,1,0.042874,
99,4.15625,1,-0.80586,1,0.21978,1,-0.51282,1,-0.017654,1,-1.013844,1,0.035308,
100,4.203125,1,-0.7326,1,-0.21978,1,0.07326,1,-0.005044,1,-1.011322,1,0.022698,
101,4.234375,1,-0.87912,1,1.17216,1,-0.80586,1,-0.010088,1,-1.001234,1,0.030264,
102,4.28125,1,-1.39194,1,-0.51282,1,0.07326,1,0.010088,1,-1.016366,1,0.035308,
103,4.328125,1,-0.43956,1,-0.07326,1,0.3663,1,0.040352,1,-1.013844,1,0.042874,
104,4.359375,1,-0.87912,1,0.95238,1,0.87912,1,0.017654,1,-1.018888,1,0.042874,
105,4.40625,1,-0.65934,1,0.43956,1,-0.07326,1,-0.01261,1,-1.02141,1,0.060528,
106,4.453125,1,-0.43956,1,-0.51282,1,0,1,0.027742,1,-1.001234,1,0.032786,
107,4.484375,1,-0.80586,1,0.21978,1,-0.07326,1,0,1,-1.018888,1,0.05044,
108,4.53125,1,-0.87912,1,0.65934,1,1.24542,1,0.017654,1,-1.023932,1,0.05044,
109,4.5625,1,-0.65934,1,0.51282,1,-0.29304,1,0.027742,1,-1.028976,1,0.035308,
110,4.609375,1,-0.3663,1,0.07326,1,0.65934,1,0.007566,1,-1.028976,1,0.045396,
111,4.65625,1,-0.3663,1,-0.07326,1,-0.51282,1,0.022698,1,-1.026454,1,0.045396,
112,4.6875,1,-1.02564,1,-0.29304,1,0.21978,1,0.020176,1,-1.003756,1,0.027742,
113,4.734375,1,0,1,-0.29304,1,0.43956,1,-0.005044,1,-1.02141,1,0.05044,
114,4.78125,1,-1.31868,1,-0.65934,1,0.65934,1,0.02522,1,-1.006278,1,0.027742,
115,4.8125,1,-0.21978,1,0,1,-0.14652,1,0.03783,1,-1.013844,1,0.032786,
116,4.859375,1,-0.51282,1,0.21978,1,0.14652,1,-0.005044,1,-1.006278,1,0.030264,
117,4.90625,1,-1.31868,1,-0.21978,1,1.02564,1,0.01261,1,-1.0088,1,0.027742,
118,4.9375,1,-1.31868,1,0.14652,1,-0.80586,1,-0.01261,1,-1.003756,1,0.040352,
119,4.984375,1,-0.51282,1,0.65934,1,1.02564,1,0.032786,1,-1.028976,1,0.045396,
120,5.015625,1,-0.51282,1,0,1,0.43956,1,0.017654,1,-1.039064,1,0.055484,
121,5.0625,1,-1.39194,1,0.14652,1,-0.14652,1,0.027742,1,-1.023932,1,0.047918,
122,5.109375,1,-0.65934,1,0,1,0.7326,1,0.020176,1,-1.0088,1,0.022698,
123,5.140625,1,-0.43956,1,0.65934,1,1.17216,1,0.017654,1,-1.011322,1,0.035308,
124,5.1875,1,-0.07326,1,-0.51282,1,-0.95238,1,0.035308,1,-1.02141,1,0.045396,
125,5.234375,1,-0.87912,1,-0.21978,1,0.14652,1,0.017654,1,-1.016366,1,0.045396,
126,5.265625,1,-1.4652,1,-0.21978,1,0.65934,1,0.035308,1,-1.016366,1,0.05044,
127,5.3125,1,-0.3663,1,-0.14652,1,0.58608,1,-0.007566,1,-1.016366,1,0.032786,
128,5.34375,1,-0.65934,1,0.07326,1,-0.65934,1,0.002522,1,-1.026454,1,0.040352,
129,5.390625,1,-0.65934,1,0.29304,1,0.07326,1,0.01261,1,-1.0088,1,0.035308,
130,5.4375,1,-1.0989,1,0.58608,1,-0.14652,1,0.017654,1,-1.03402,1,0.045396,
131,5.46875,1,-0.43956,1,0.07326,1,0.7326,1,-0.015132,1,-1.013844,1,0.05044,
132,5.515625,1,-1.17216,1,-0.29304,1,0.29304,1,0.027742,1,-1.026454,1,0.055484,
133,5.5625,1,-0.65934,1,-0.14652,1,0.21978,1,-0.01261,1,-1.016366,1,0.032786,
134,5.59375,1,-0.14652,1,0.43956,1,0.80586,1,0.010088,1,-1.006278,1,0.017654,
135,5.640625,1,-1.39194,1,-0.14652,1,0.29304,1,0.015132,1,-1.011322,1,0.040352,
136,5.6875,1,-0.95238,1,0.21978,1,0.29304,1,-0.005044,1,-1.036542,1,0.058006,
