what,kind,bundleId,bundleVersion,description,time
started,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1305086766053
started,bundle,org.eclipse.wb.core,0.9.0.r36x201105061447,"org.eclipse.wb.core",1305086766070
started,bundle,org.eclipse.wb.core.lib,0.9.0.r36x201105061447,"org.eclipse.wb.core.lib",1305086766085
started,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201105061502,"org.eclipse.wb.core.xml",1305086766098
started,bundle,org.python.pydev,2.0.0.2011040403,"org.python.pydev",1305086766098
started,bundle,org.python.pydev.core,2.0.0.2011040403,"org.python.pydev.core",1305086766117
os,sysinfo,,,"win32",1305086766122
arch,sysinfo,,,"x86_64",1305086766122
ws,sysinfo,,,"win32",1305086766122
locale,sysinfo,,,"ko_KR",1305086766122
processors,sysinfo,,,"4",1305086766122
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305086766122
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1305086766122
java.specification.name,sysinfo,,,"Java Platform API Specification",1305086766122
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305086766122
java.specification.version,sysinfo,,,"1.6",1305086766122
