File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:22:43
Begin Seconds,4950.156
End Seconds,4963.14
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
90,3.875,1,1.61172,1,-4.7619,1,0,1,0.040352,1,-1.049152,1,0.085748,
91,3.922363,1,0.07326,1,-9.74358,1,0.14652,1,0.040352,1,-1.049152,1,0.20176,
92,3.953125,1,0.51282,1,-2.5641,1,-0.43956,1,7.313801E-02,1,-0.9961901,1,0.1261,
93,4,1,-0.29304,1,3.663,1,-0.65934,1,0.085748,1,-1.028976,1,0.141232,
94,4.047363,1,-0.29304,1,4.0293,1,-0.43956,1,0.058006,1,-1.056718,1,0.153842,
95,4.078125,1,0,1,3.80952,1,-1.02564,1,0.055484,1,-1.016366,1,0.105924,
96,4.125,1,0.21978,1,0.7326,1,0.80586,1,0.060528,1,-1.05924,1,0.128622,
97,4.172363,1,0,1,1.02564,1,0.87912,1,0.05044,1,-1.051674,1,0.131144,
98,4.219238,1,-0.29304,1,1.24542,1,0.29304,1,0.047918,1,-1.041586,1,0.123578,
99,4.25,1,0.29304,1,1.02564,1,-0.07326,1,0.052962,1,-1.016366,1,0.110968,
100,4.297363,1,-0.29304,1,2.34432,1,0.43956,1,0.040352,1,-1.013844,1,0.103402,
101,4.344238,1,-0.29304,1,2.5641,1,-0.65934,1,0.058006,1,-1.018888,1,0.121056,
102,4.390137,1,0.29304,1,1.0989,1,0.58608,1,0.065572,1,-1.028976,1,0.11349,
103,4.422363,1,-0.07326,1,0.3663,1,0.14652,1,0.040352,1,-1.003756,1,0.090792,
104,4.469238,1,-0.14652,1,-0.14652,1,0.21978,1,0.05044,1,-1.016366,1,0.141232,
105,4.515137,1,-0.65934,1,-2.41758,1,0.29304,1,0.05044,1,-1.054196,1,0.148798,
106,4.547363,1,-0.51282,1,-1.4652,1,0.65934,1,0.055484,1,-1.018888,1,0.123578,
107,4.594238,1,0,1,0.80586,1,0.65934,1,0.058006,1,-1.0088,1,7.566001E-02,
108,4.640137,1,-0.95238,1,0.95238,1,0,1,0.058006,1,-1.05924,1,0.133666,
