File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:30:55
Begin Seconds,59426.63
End Seconds,59455.64
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
99,0.28125,1,-0.51282,1,-0.3663,1,0.07326,1,0.209326,1,0.446394,1,0.93314,
100,0.28125,1,-0.07326,1,-0.14652,1,0.21978,1,0.143754,1,0.459004,1,0.915486,
101,0.28125,1,0.51282,1,-0.21978,1,0.07326,1,0.1261,1,0.45396,1,0.923052,
102,0.28125,1,0.7326,1,-0.21978,1,-0.21978,1,0.11349,1,0.448916,1,0.9432281,
103,0.296875,1,0.21978,1,-0.14652,1,0.21978,1,0.108446,1,0.459004,1,0.930618,
104,0.296875,1,0.21978,1,-0.07326,1,0.58608,1,0.116012,1,0.464048,1,0.923052,
105,0.296875,1,0.21978,1,0.07326,1,0.95238,1,0.136188,1,0.446394,1,0.9432281,
106,0.296875,1,0.14652,1,0.21978,1,0.58608,1,0.15132,1,0.443872,1,0.935662,
107,0.296875,1,0.43956,1,0.29304,1,0.14652,1,0.161408,1,0.45396,1,0.923052,
108,0.3125,1,0.58608,1,0.43956,1,0,1,0.158886,1,0.438828,1,0.930618,
109,0.3125,1,0.29304,1,0.07326,1,0.14652,1,0.141232,1,0.433784,1,0.93314,
110,0.3125,1,0,1,-0.21978,1,0.07326,1,0.131144,1,0.45396,1,0.923052,
111,0.3125,1,-0.21978,1,-0.21978,1,-0.29304,1,0.116012,1,0.461526,1,0.923052,
112,0.3125,1,0.21978,1,0.07326,1,-0.43956,1,0.116012,1,0.443872,1,0.9432281,
113,0.3125,1,0.65934,1,-0.07326,1,0.14652,1,0.123578,1,0.44135,1,0.9457501,
114,0.328125,1,0.51282,1,-0.21978,1,0.43956,1,0.136188,1,0.456482,1,0.912964,
115,0.328125,1,0.29304,1,-0.21978,1,0.43956,1,0.161408,1,0.464048,1,0.9104421,
116,0.328125,1,0,1,-0.14652,1,0.51282,1,0.16393,1,0.451438,1,0.918008,
117,0.328125,1,-0.29304,1,0.43956,1,0,1,0.136188,1,0.443872,1,0.92053,
118,0.328125,1,-0.14652,1,0.7326,1,0.43956,1,0.11349,1,0.456482,1,0.918008,
119,0.328125,1,0.14652,1,0.58608,1,0.58608,1,0.116012,1,0.469092,1,0.918008,
120,0.34375,1,0.14652,1,0.29304,1,0.3663,1,0.128622,1,0.456482,1,0.93314,
121,0.34375,1,0.43956,1,0.7326,1,0.95238,1,0.15132,1,0.443872,1,0.93314,
122,0.34375,1,0.58608,1,0.58608,1,0.80586,1,0.158886,1,0.448916,1,0.9255741,
123,0.34375,1,0.58608,1,0.29304,1,0.65934,1,0.146276,1,0.44135,1,0.9255741,
124,0.34375,1,0.14652,1,-0.07326,1,0.3663,1,0.128622,1,0.431262,1,0.930618,
125,0.359375,1,-0.07326,1,-0.51282,1,-0.07326,1,9.835801E-02,1,0.44135,1,0.930618,
126,0.359375,1,0.29304,1,-0.29304,1,0.14652,1,0.090792,1,0.456482,1,0.918008,
127,0.359375,1,0.3663,1,-0.07326,1,0.58608,1,0.146276,1,0.446394,1,0.915486,
128,0.359375,1,0.21978,1,-0.14652,1,0.21978,1,0.16393,1,0.433784,1,0.930618,
129,0.359375,1,-0.07326,1,0.07326,1,0.7326,1,0.158886,1,0.451438,1,0.930618,
130,0.375,1,-0.29304,1,-0.65934,1,1.02564,1,0.131144,1,0.471614,1,0.9255741,
131,0.375,1,-0.58608,1,-0.95238,1,0.95238,1,0.116012,1,0.456482,1,0.9432281,
132,0.375,1,-0.14652,1,-0.51282,1,0.29304,1,0.118534,1,0.443872,1,0.950794,
133,0.375,1,0.3663,1,-0.07326,1,-0.21978,1,0.131144,1,0.448916,1,0.93314,
134,0.375,1,0.43956,1,-0.43956,1,0.14652,1,0.15132,1,0.461526,1,0.9079201,
135,0.390625,1,0.29304,1,-0.65934,1,0.65934,1,0.148798,1,0.45396,1,0.92053,
136,0.390625,1,0.14652,1,-0.14652,1,0.65934,1,0.133666,1,0.448916,1,0.9432281,
137,0.390625,1,0.43956,1,0.21978,1,0.3663,1,0.118534,1,0.456482,1,0.9280961,
138,0.390625,1,0.21978,1,0.3663,1,0.87912,1,0.110968,1,0.456482,1,0.918008,
139,0.390625,1,-0.21978,1,0.29304,1,1.17216,1,0.118534,1,0.443872,1,0.930618,
140,0.40625,1,-0.29304,1,-0.14652,1,0.65934,1,0.13871,1,0.45396,1,0.923052,
141,0.40625,1,0.07326,1,-0.29304,1,-0.14652,1,0.153842,1,0.456482,1,0.92053,
142,0.40625,1,0.3663,1,-0.07326,1,-0.21978,1,0.16393,1,0.438828,1,0.9280961,
143,0.40625,1,0.14652,1,-0.21978,1,0.58608,1,0.166452,1,0.443872,1,0.923052,
144,0.40625,1,-0.29304,1,-0.43956,1,0.43956,1,0.171496,1,0.448916,1,0.915486,
145,0.421875,1,-0.14652,1,-0.43956,1,-0.07326,1,0.161408,1,0.438828,1,0.9280961,
146,0.421875,1,0.07326,1,-0.14652,1,0.14652,1,0.131144,1,0.45396,1,0.92053,
147,0.421875,1,0.43956,1,-0.14652,1,0.87912,1,0.121056,1,0.459004,1,0.912964,
148,0.421875,1,0.07326,1,-0.21978,1,0.51282,1,0.1261,1,0.446394,1,0.9255741,
149,0.421875,1,-0.21978,1,-0.07326,1,0.80586,1,0.148798,1,0.431262,1,0.940706,
150,0.421875,1,0.51282,1,-0.58608,1,0.87912,1,0.158886,1,0.446394,1,0.92053,
151,0.4375,1,0.58608,1,-0.65934,1,0,1,0.156364,1,0.486746,1,0.923052,
152,0.4375,1,0,1,-0.21978,1,0,1,0.141232,1,0.474136,1,0.940706,
153,0.4375,1,0.14652,1,-0.21978,1,0.58608,1,0.121056,1,0.438828,1,0.938184,
154,0.4375,1,0.7326,1,0.07326,1,0,1,0.116012,1,0.471614,1,0.915486,
155,0.4375,1,0.80586,1,0,1,-0.58608,1,0.133666,1,0.496834,1,0.9104421,
156,0.453125,1,1.0989,1,0.07326,1,-0.51282,1,0.153842,1,0.46657,1,0.923052,
157,0.453125,1,1.24542,1,0.58608,1,0,1,0.161408,1,0.436306,1,0.935662,
158,0.453125,1,0.58608,1,0.3663,1,0.51282,1,0.136188,1,0.44135,1,0.923052,
159,0.453125,1,-0.3663,1,0,1,0.65934,1,0.121056,1,0.45396,1,0.9079201,
160,0.453125,1,-0.43956,1,0.14652,1,0.58608,1,0.118534,1,0.461526,1,0.915486,
161,0.453125,1,-0.43956,1,0,1,0.65934,1,0.136188,1,0.438828,1,0.938184,
162,0.46875,1,0.07326,1,-0.14652,1,0.29304,1,0.15132,1,0.436306,1,0.938184,
163,0.46875,1,0.65934,1,-0.21978,1,0,1,0.161408,1,0.45396,1,0.923052,
164,0.46875,1,0.65934,1,0,1,0.3663,1,0.153842,1,0.461526,1,0.923052,
165,0.46875,1,0.29304,1,0.29304,1,0.21978,1,0.141232,1,0.438828,1,0.93314,
166,0.46875,1,0.29304,1,0.07326,1,0,1,0.128622,1,0.44135,1,0.9280961,
167,0.484375,1,0.14652,1,-0.3663,1,0.29304,1,0.11349,1,0.451438,1,0.92053,
168,0.484375,1,0.07326,1,-0.14652,1,0.29304,1,0.11349,1,0.45396,1,0.92053,
169,0.484375,1,0.29304,1,0.14652,1,-0.21978,1,0.133666,1,0.438828,1,0.9280961,
170,0.484375,1,0.87912,1,0,1,-0.29304,1,0.146276,1,0.436306,1,0.915486,
171,0.484375,1,1.0989,1,0.07326,1,0.43956,1,0.161408,1,0.448916,1,0.905398,
172,0.484375,1,0.65934,1,0.14652,1,0.58608,1,0.168974,1,0.448916,1,0.930618,
173,0.5,1,0.29304,1,-0.07326,1,0.21978,1,0.153842,1,0.431262,1,0.938184,
174,0.5,1,0.14652,1,-0.29304,1,0.51282,1,0.136188,1,0.45396,1,0.918008,
175,0.5,1,-0.14652,1,0.07326,1,0.58608,1,0.123578,1,0.46657,1,0.918008,
176,0.5,1,-0.21978,1,0.21978,1,0,1,0.121056,1,0.451438,1,0.938184,
177,0.5,1,0.51282,1,-0.43956,1,-0.51282,1,0.131144,1,0.446394,1,0.938184,
178,0.515625,1,0.51282,1,-0.43956,1,-0.7326,1,0.146276,1,0.456482,1,0.918008,
179,0.515625,1,-0.14652,1,0.29304,1,-0.07326,1,0.16393,1,0.456482,1,0.92053,
180,0.515625,1,0.07326,1,0.43956,1,0.58608,1,0.158886,1,0.438828,1,0.938184,
181,0.515625,1,0.3663,1,0.21978,1,0.80586,1,0.133666,1,0.438828,1,0.938184,
182,0.515625,1,-0.21978,1,0.07326,1,0.7326,1,0.123578,1,0.459004,1,0.9255741,
183,0.515625,1,-0.3663,1,-0.07326,1,0.80586,1,0.123578,1,0.469092,1,0.915486,
184,0.53125,1,-0.14652,1,0,1,0.21978,1,0.156364,1,0.448916,1,0.930618,
185,0.53125,1,-0.29304,1,0.58608,1,-0.14652,1,0.166452,1,0.44135,1,0.93314,
186,0.53125,1,-0.58608,1,0.95238,1,0.21978,1,0.146276,1,0.456482,1,0.915486,
187,0.53125,1,0.07326,1,0.21978,1,0.14652,1,0.1261,1,0.469092,1,0.902876,
188,0.53125,1,0.3663,1,-0.21978,1,-0.07326,1,0.116012,1,0.446394,1,0.912964,
189,0.546875,1,0.14652,1,-0.43956,1,0.07326,1,0.136188,1,0.431262,1,0.923052,
190,0.546875,1,0.29304,1,-0.14652,1,-0.07326,1,0.161408,1,0.448916,1,0.92053,
191,0.546875,1,-0.21978,1,-0.29304,1,-0.29304,1,0.166452,1,0.456482,1,0.92053,
192,0.546875,1,-0.87912,1,-0.43956,1,0.07326,1,0.166452,1,0.438828,1,0.938184,
193,0.546875,1,-0.14652,1,0.58608,1,-0.3663,1,0.141232,1,0.443872,1,0.923052,
194,0.5625,1,0.58608,1,1.02564,1,-0.95238,1,0.121056,1,0.459004,1,0.918008,
195,0.5625,1,0.58608,1,1.17216,1,-0.07326,1,0.108446,1,0.451438,1,0.935662,
196,0.5625,1,0.3663,1,0.87912,1,0.3663,1,0.110968,1,0.443872,1,0.935662,
197,0.5625,1,0.65934,1,0.14652,1,0.3663,1,0.128622,1,0.451438,1,0.915486,
198,0.5625,1,0.51282,1,0,1,0.14652,1,0.15132,1,0.446394,1,0.915486,
199,0.578125,1,0.14652,1,-0.07326,1,-0.21978,1,0.168974,1,0.433784,1,0.930618,
200,0.578125,1,-0.14652,1,-0.58608,1,-0.14652,1,0.153842,1,0.44135,1,0.918008,
201,0.578125,1,-0.21978,1,-0.58608,1,-0.07326,1,0.136188,1,0.456482,1,0.902876,
202,0.578125,1,0.07326,1,-0.43956,1,-0.21978,1,0.118534,1,0.448916,1,0.923052,
203,0.578125,1,0.95238,1,-0.21978,1,0.07326,1,0.116012,1,0.436306,1,0.9457501,
204,0.578125,1,1.39194,1,0.07326,1,0.14652,1,0.141232,1,0.451438,1,0.9255741,
205,0.59375,1,1.02564,1,0,1,-0.21978,1,0.156364,1,0.464048,1,0.9079201,
206,0.59375,1,0.43956,1,0,1,-0.29304,1,0.143754,1,0.461526,1,0.92053,
207,0.59375,1,0.14652,1,0,1,0.58608,1,0.133666,1,0.448916,1,0.940706,
208,0.59375,1,0.51282,1,-0.29304,1,0.51282,1,0.128622,1,0.44135,1,0.940706,
209,0.59375,1,0.29304,1,0.21978,1,0,1,0.141232,1,0.45396,1,0.9255741,
210,0.609375,1,0.14652,1,0.80586,1,0,1,0.171496,1,0.46657,1,0.9104421,
211,0.609375,1,0.21978,1,0.58608,1,-0.07326,1,0.158886,1,0.451438,1,0.92053,
212,0.609375,1,0,1,0.3663,1,0.07326,1,0.128622,1,0.44135,1,0.93314,
213,0.609375,1,-0.7326,1,0.07326,1,0.29304,1,0.123578,1,0.456482,1,0.9255741,
214,0.609375,1,-0.58608,1,-0.29304,1,0.29304,1,0.133666,1,0.461526,1,0.912964,
215,0.625,1,-0.29304,1,0,1,0.51282,1,0.158886,1,0.443872,1,0.9255741,
216,0.625,1,-0.21978,1,-0.14652,1,0.58608,1,0.166452,1,0.438828,1,0.938184,
217,0.625,1,0.21978,1,-0.58608,1,0.07326,1,0.153842,1,0.459004,1,0.9280961,
218,0.625,1,0.21978,1,-0.14652,1,0.14652,1,0.146276,1,0.459004,1,0.93314,
219,0.625,1,0.29304,1,0,1,-0.29304,1,0.123578,1,0.443872,1,0.950794,
220,0.640625,1,0,1,0.29304,1,-0.14652,1,0.116012,1,0.446394,1,0.9432281,
221,0.640625,1,0,1,0.65934,1,0.21978,1,0.13871,1,0.459004,1,0.915486,
222,0.640625,1,0.65934,1,-0.07326,1,0.14652,1,0.158886,1,0.45396,1,0.92053,
223,0.640625,1,0.65934,1,-0.07326,1,0.07326,1,0.168974,1,0.436306,1,0.935662,
224,0.640625,1,0.3663,1,0.80586,1,0.7326,1,0.148798,1,0.446394,1,0.92053,
225,0.65625,1,0.14652,1,1.02564,1,0.80586,1,0.128622,1,0.464048,1,0.912964,
226,0.65625,1,-0.21978,1,0.7326,1,0.58608,1,0.11349,1,0.443872,1,0.940706,
227,0.65625,1,-0.3663,1,0.3663,1,0.43956,1,0.116012,1,0.446394,1,0.93314,
228,0.65625,1,0.21978,1,0.21978,1,0.51282,1,0.1261,1,0.46657,1,0.902876,
229,0.65625,1,0.95238,1,0.21978,1,0.21978,1,0.141232,1,0.461526,1,0.905398,
230,0.65625,1,0.43956,1,0,1,-0.14652,1,0.153842,1,0.443872,1,0.9079201,
231,0.671875,1,-0.07326,1,-0.14652,1,-0.14652,1,0.161408,1,0.45396,1,0.900354,
232,0.671875,1,-0.29304,1,-0.43956,1,0.07326,1,0.143754,1,0.46657,1,0.9104421,
233,0.671875,1,-0.29304,1,0.3663,1,0.65934,1,0.128622,1,0.45396,1,0.938184,
234,0.671875,1,0.14652,1,1.02564,1,0.65934,1,0.118534,1,0.44135,1,0.938184,
235,0.671875,1,0.80586,1,0.43956,1,0.80586,1,0.116012,1,0.451438,1,0.923052,
236,0.6875,1,0.65934,1,0,1,1.02564,1,0.121056,1,0.456482,1,0.9255741,
237,0.6875,1,0.29304,1,-0.51282,1,1.17216,1,0.141232,1,0.451438,1,0.938184,
238,0.6875,1,0,1,-0.51282,1,0.3663,1,0.153842,1,0.451438,1,0.9255741,
239,0.6875,1,-0.29304,1,-0.21978,1,-0.29304,1,0.158886,1,0.456482,1,0.9104421,
240,0.6875,1,-0.51282,1,0.14652,1,-0.43956,1,0.146276,1,0.456482,1,0.918008,
241,0.6875,1,-0.3663,1,0.29304,1,0,1,0.131144,1,0.438828,1,0.935662,
242,0.703125,1,0.3663,1,0.29304,1,0.29304,1,0.121056,1,0.446394,1,0.948272,
243,0.703125,1,0.3663,1,0.07326,1,0.21978,1,0.123578,1,0.464048,1,0.9280961,
244,0.703125,1,-0.29304,1,-0.21978,1,0.29304,1,0.148798,1,0.448916,1,0.9280961,
245,0.703125,1,-0.14652,1,0.07326,1,0.65934,1,0.158886,1,0.436306,1,0.93314,
246,0.703125,1,-0.14652,1,-0.29304,1,0.07326,1,0.15132,1,0.443872,1,0.923052,
247,0.71875,1,-0.14652,1,-0.51282,1,-0.51282,1,0.158886,1,0.456482,1,0.915486,
248,0.71875,1,-0.21978,1,-0.14652,1,-0.14652,1,0.181584,1,0.456482,1,0.918008,
249,0.71875,1,-0.58608,1,-0.07326,1,0.43956,1,0.168974,1,0.44135,1,0.930618,
250,0.71875,1,-0.51282,1,-0.65934,1,0.07326,1,0.11349,1,0.456482,1,0.9255741,
251,0.71875,1,0.14652,1,-0.7326,1,0.21978,1,0.128622,1,0.459004,1,0.915486,
252,0.734375,1,0.43956,1,-0.14652,1,0.65934,1,0.143754,1,0.436306,1,0.93314,
253,0.734375,1,0.65934,1,0.3663,1,0.07326,1,0.156364,1,0.431262,1,0.930618,
254,0.734375,1,0.65934,1,0.14652,1,-0.3663,1,0.15132,1,0.448916,1,0.92053,
255,0.734375,1,0.87912,1,-0.3663,1,-0.65934,1,0.13871,1,0.451438,1,0.9255741,
256,0.734375,1,0.58608,1,-0.21978,1,-0.3663,1,0.116012,1,0.433784,1,0.938184,
257,0.734375,1,0.3663,1,-0.80586,1,0.14652,1,0.11349,1,0.44135,1,0.935662,
258,0.75,1,0.87912,1,-0.80586,1,0.29304,1,0.1261,1,0.461526,1,0.92053,
259,0.75,1,1.02564,1,0.14652,1,0.21978,1,0.141232,1,0.456482,1,0.92053,
260,0.75,1,0.14652,1,-0.07326,1,0.3663,1,0.158886,1,0.443872,1,0.940706,
261,0.75,1,0,1,-0.07326,1,0.14652,1,0.156364,1,0.443872,1,0.930618,
262,0.75,1,0.21978,1,-0.14652,1,0,1,0.136188,1,0.459004,1,0.9104421,
263,0.765625,1,0.29304,1,-0.07326,1,0,1,0.116012,1,0.451438,1,0.918008,
264,0.765625,1,0.3663,1,-0.21978,1,0.29304,1,0.118534,1,0.44135,1,0.935662,
265,0.765625,1,0.14652,1,-0.7326,1,0.07326,1,0.143754,1,0.45396,1,0.9280961,
266,0.765625,1,-0.58608,1,-0.21978,1,0.3663,1,0.166452,1,0.469092,1,0.915486,
267,0.765625,1,-0.43956,1,0.29304,1,0.87912,1,0.168974,1,0.456482,1,0.92053,
268,0.78125,1,0.21978,1,-0.07326,1,0.43956,1,0.153842,1,0.446394,1,0.9280961,
